verse	id	confidence	placement	method	text
2Sam.12.31	2Sam.12.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente los puso bajo sierras
2Sam.12.31	2Sam.12.31-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente y los hizo pasar por los hornos de ladrillos.
2Sam.13.3	2Sam.13.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Simea es una variante de Sama, Simea y Simei; véase 1 Samuel 16:9, 1 Crónicas 2:13 y 2 Samuel 21:21.
2Sam.13.18	2Sam.13.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O una túnica de manga larga; véase también Génesis 37:3.
2Sam.13.34	2Sam.13.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O detrás de él
2Sam.15.7	2Sam.15.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Siríaco y algunos manuscritos LXX; hebreo cuarenta
2Sam.15.24	2Sam.15.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Abiatar subió
2Sam.15.27	2Sam.15.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX He aquí,
2Sam.16.14	2Sam.16.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX llegaron al Jordán
2Sam.17.9	2Sam.17.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Si ataca primero a tus tropas
2Sam.17.25	2Sam.17.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Itra es una variante de Jeter; véase 1 Reyes 2:5.
2Sam.17.25	2Sam.17.25-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX (véase también 1 Crónicas 2:17); TM y otros manuscritos LXX israelita
2Sam.17.25	2Sam.17.25-fn4	fallback	verse_end	no_high_confidence_immediate_alignment	O de Isaí; véase DSS y 1 Crónicas 2:13–16
2Sam.18.3	2Sam.18.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Dos manuscritos hebreos, algunos manuscritos LXX y Vulgata; la mayoría de los manuscritos hebreos cuidado; porque ahora hay diez mil como nosotros
2Sam.18.9	2Sam.18.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O gran terebinto o árbol muy grande; similarmente en los versículos 10 y 14
2Sam.18.23	2Sam.18.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Es decir, la llanura del Jordán
2Sam.19.26	2Sam.19.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Vulgata Ensilla un asno para mí; hebreo Ensillaré un asno para mí
2Sam.20.14	2Sam.20.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo a Abel y Bet-maaca; véase el versículo 15.
2Sam.20.14	2Sam.20.14-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX y Vulgata bicritas
2Sam.20.24	2Sam.20.24-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Adoram es una variante de Adoniram y Hadoram; véase 1 Reyes 4:6 y 2 Crónicas 10:18.
2Sam.20.25	2Sam.20.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Seva también es llamado Seraías, Sisa y Savsa; véase 2 Samuel 8:17, 1 Reyes 4:3 y 1 Crónicas 18:16.
2Sam.20.26	2Sam.20.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; algunos manuscritos LXX y Siríaco itrita; véase 2 Samuel 23:38.
2Sam.21.6	2Sam.21.6-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	O exponerlos o ejecutarlos; similarmente en el versículo 9
2Sam.21.8	2Sam.21.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Dos manuscritos hebreos, algunos manuscritos LXX y Siríaco (véase también 1 Samuel 18:19); la mayoría de los manuscritos hebreos y LXX Mical
2Sam.21.16	2Sam.21.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el gigante; también en los versículos 18, 20 y 22
2Sam.21.18	2Sam.21.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Saf es una variante de Sipai; véase 1 Crónicas 20:4.
2Sam.21.19	2Sam.21.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase 1 Crónicas 20:5; hebreo Jaare-oreguim
2Sam.21.21	2Sam.21.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Simei es una variante de Sama, Simea y Simea; véase 1 Samuel 16:9, 2 Samuel 13:3 y 1 Crónicas 2:13.
2Sam.22.11	2Sam.22.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Muchos manuscritos hebreos (véase también Salmos 18:10); la mayoría de los manuscritos hebreos Fue visto
2Sam.22.13	2Sam.22.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O rayos de relámpago
2Sam.22.46	2Sam.22.46-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX y Vulgata (véase también Salmos 18:45); TM y se arman
2Sam.23.8	2Sam.23.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Tahquemonita es probablemente una variante de Hacmonita; véase 1 Crónicas 11:11.
2Sam.23.8	2Sam.23.8-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O jefe entre los capitanes
2Sam.23.8	2Sam.23.8-fn3	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX (véase también 1 Crónicas 11:11); hebreo Era llamado Adino el Eznita a causa de
2Sam.23.20	2Sam.23.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Benaía hijo de Joiada era hijo de Ishhai
2Sam.23.20	2Sam.23.20-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O dos hijos de Ariel
2Sam.23.27	2Sam.23.27-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; algunos manuscritos LXX Sibecai; véase 2 Samuel 21:18 y 1 Crónicas 11:29.
2Sam.23.29	2Sam.23.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos hebreos y Vulgata (véase también 1 Crónicas 11:30); la mayoría de los manuscritos TM Heleb
2Sam.23.29	2Sam.23.29-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Itai es una variante de Itai; véase 1 Crónicas 11:31.
2Sam.23.30	2Sam.23.30-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hidai es una variante de Hurai; véase 1 Crónicas 11:32.
2Sam.23.30	2Sam.23.30-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O de los barrancos
2Sam.23.32	2Sam.23.32-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jasén es una variante de Hasem; véase 1 Crónicas 11:34.
2Sam.23.33	2Sam.23.33-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX (véase también 1 Crónicas 11:34); hebreo Jonatán, 33 Sama
2Sam.23.33	2Sam.23.33-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; algunos manuscritos LXX Sacar; véase 1 Crónicas 11:35.
2Sam.24.2	2Sam.24.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX a Joab y a los comandantes del ejército con él
2Sam.24.6	2Sam.24.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; algunos manuscritos LXX a Galaad y a la tierra de los hititas
2Sam.24.13	2Sam.24.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX (véase también 1 Crónicas 21:12); hebreo siete
2Sam.24.16	2Sam.24.16-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Arauna es una variante de Ornán; véase 1 Crónicas 21:15 y 2 Crónicas 3:1.
2Sam.24.17	2Sam.24.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	DSS y LXX; TM no incluye el pastor.
1Kgs.1.9	1Kgs.1.9-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O la Piedra de la Serpiente
1Kgs.1.25	1Kgs.1.25-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX Joab el comandante
1Kgs.1.48	1Kgs.1.48-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX uno de mis descendientes
1Kgs.2.5	1Kgs.2.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jeter es una variante de Itra; también en el versículo 32; véase 2 Samuel 17:25.
1Kgs.2.7	1Kgs.2.7-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo chesed se traducen aquí y en la mayoría de los casos en las Escrituras como amor leal; el rango de significado incluye amor, bondad, misericordia y fidelidad, así como lealtad a un pacto.
1Kgs.3.10	1Kgs.3.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Adonai; también en el versículo 15
1Kgs.4.3	1Kgs.4.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Sisa también es llamado Seraías, Seva y Savsa; véase 2 Samuel 8:17, 2 Samuel 20:25 y 1 Crónicas 18:16.
1Kgs.4.6	1Kgs.4.6-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Adoniram es una variante de Adoram y Hadoram; véase 2 Samuel 20:24 y 2 Crónicas 10:18.
1Kgs.4.11	1Kgs.4.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O en todas las alturas de Dor; Náfat-dor es una variante de Naftot-dor; véase Josué 11:2.
1Kgs.4.26	1Kgs.4.26-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Algunos manuscritos LXX (véase también 2 Crónicas 9:25); hebreo 40,000
1Kgs.5.8	1Kgs.5.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pino o enebro o abeto; también en el versículo 10
1Kgs.5.16	1Kgs.5.16-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo; algunos manuscritos LXX 3,600; véase 2 Crónicas 2:18.
1Kgs.6.1	1Kgs.6.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; LXX cuatrocientos cuadragésimo
1Kgs.6.1	1Kgs.6.1-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	Ziv era el segundo mes del antiguo calendario lunar hebreo, que generalmente ocurría dentro de los meses de abril y mayo; también en el versículo 37.
1Kgs.6.8	1Kgs.6.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX y Targum; hebreo medio
1Kgs.6.21	1Kgs.6.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O hizo cadenas de oro para correr (las cortinas)
1Kgs.6.38	1Kgs.6.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Bul era el octavo mes del antiguo calendario lunar hebreo, que generalmente ocurría dentro de los meses de octubre y noviembre.
1Kgs.7.5	1Kgs.7.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente puertas y postes de puertas
1Kgs.7.13	1Kgs.7.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo Hiram, una variante de Huram; también en los versículos 40 y 45; véase 2 Crónicas 4:11. Tenga en cuenta que este no es Hiram, rey de Tiro, mencionado en 1 Reyes 5:1.
1Kgs.7.26	1Kgs.7.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un palmo equivale aproximadamente a 7.4 centímetros.
1Kgs.7.31	1Kgs.7.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Un codo equivale aproximadamente a 45.7 centímetros.
1Kgs.7.40	1Kgs.7.40-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Muchos manuscritos hebreos, LXX, Siríaco y Vulgata (véase también el versículo 45 y 2 Crónicas 4:11); muchos otros manuscritos hebreos vasijas
1Kgs.8.8	1Kgs.8.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente no desde fuera
1Kgs.9.8	1Kgs.9.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos manuscritos LXX, Siríaco y Árabe; hebreo Y aunque este templo ahora está exaltado; véase también 2 Crónicas 7:21.
1Kgs.9.11	1Kgs.9.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pino o enebro o abeto
1Kgs.9.13	1Kgs.9.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Cabul suena como el hebreo para inútil.
1Kgs.9.18	1Kgs.9.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Lectura alternativa del TM; la otra lectura alternativa dice Tadmor
1Kgs.9.19	1Kgs.9.19-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O jinetes o aurigas
1Kgs.9.21	1Kgs.9.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda.
1Kgs.9.26	1Kgs.9.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Elot es una variante de Elat; véase LXX, 2 Reyes 14:22 y 2 Reyes 16:6.
1Kgs.10.8	1Kgs.10.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Vulgata tus esposas
1Kgs.10.11	1Kgs.10.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Almug es probablemente una variante de algum; también en el versículo 12; véase 2 Crónicas 2:8.
1Kgs.10.26	1Kgs.10.26-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Salomón acumuló carros y caballos; tenía
1Kgs.10.26	1Kgs.10.26-fn2	fallback	verse_end	no_high_confidence_immediate_alignment	O jinetes o aurigas
1Kgs.10.28	1Kgs.10.28-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Probablemente un área en Cilicia, una provincia en el sureste de Asia Menor
1Kgs.11.5	1Kgs.11.5-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Milcom es una variante de Moloc; también en el versículo 33; véase el versículo 7 y Levítico 18:21.
1Kgs.11.33	1Kgs.11.33-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Hebreo; LXX, Siríaco y Vulgata él; dos veces en este versículo
1Kgs.12.2	1Kgs.12.2-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O permaneció
1Kgs.12.18	1Kgs.12.18-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo; algunos manuscritos LXX y Siríaco Adoniram; véase 1 Reyes 4:6 y 1 Reyes 5:14.
1Kgs.13.11	1Kgs.13.11-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX, Siríaco y Vulgata; hebreo hijo
1Kgs.13.12	1Kgs.13.12-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	LXX; hebreo había visto
1Kgs.13.14	1Kgs.13.14-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O un terebinto o un gran árbol
1Kgs.14.10	1Kgs.14.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente (todos) los que mean contra la pared
1Kgs.14.13	1Kgs.14.13-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente que irá a la tumba
1Kgs.14.31	1Kgs.14.31-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Abiam es una variante de Abías; algunos manuscritos hebreos y LXX Abías; véase 2 Crónicas 12:16.
1Kgs.15.1	1Kgs.15.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Abiam es una variante de Abías; algunos manuscritos hebreos y LXX Abías; también en los versículos 3, 6, 7 y 8; véase 2 Crónicas 12:16.
1Kgs.15.10	1Kgs.15.10-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O La reina madre; hebreo Su madre; véase los versículos 2 y 13.
1Kgs.18.1	1Kgs.18.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Y los días fueron muchos, y en el tercer año,
1Kgs.18.34	1Kgs.18.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos textos dividen el versículo 33 y comienzan el versículo 34 en este punto.
1Kgs.18.46	1Kgs.18.46-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo él ciñó sus lomos
1Kgs.20.3	1Kgs.20.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos textos dividen el versículo 2 y comienzan el versículo 3 en este punto.
1Kgs.20.22	1Kgs.20.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente al volver del año; similarmente en el versículo 26
1Kgs.20.42	1Kgs.20.42-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Las formas del hebreo cherem se refieren a la entrega de cosas o personas al SEÑOR, ya sea destruyéndolas o dándolas como ofrenda.
1Kgs.21.21	1Kgs.21.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Véase LXX; la fuente de la cita se aclara en los versículos 17 y 23; hebreo He aquí.
1Kgs.22.21	1Kgs.22.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Algunos textos dividen el versículo 21 y comienzan el versículo 22 en este punto.
1Kgs.22.34	1Kgs.22.34-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Gira tu mano
1Kgs.22.38	1Kgs.22.38-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O el estanque de Samaria, donde limpiaron las armas
2Kgs.1.8	2Kgs.1.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O Llevaba una prenda de pelo
2Kgs.1.17	2Kgs.1.17-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jehoram es una variante ortográfica de Joram.
2Kgs.2.21	2Kgs.2.21-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O esterilidad
2Kgs.2.23	2Kgs.2.23-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O algunos muchachos o algunos jóvenes insignificantes; similarmente en el versículo 24
2Kgs.3.1	2Kgs.3.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Jehoram es una variante ortográfica de Joram; también en el versículo 6.
2Kgs.3.4	2Kgs.3.4-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O pastor de ovejas
2Kgs.3.15	2Kgs.3.15-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O un músico; dos veces en este versículo
2Kgs.4.29	2Kgs.4.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Ciñe tus lomos
2Kgs.6.10	2Kgs.6.10-fn1	fallback	verse_end	source_anchor_word_not_semantically_specific	Literalmente Ni una vez ni dos
2Kgs.7.3	2Kgs.7.3-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	La lepra era un término usado para diversas enfermedades de la piel; aquí y en el versículo 8; véase Levítico 13.
2Kgs.8.20	2Kgs.8.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente En sus días
2Kgs.8.29	2Kgs.8.29-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Rama es una variante de Ramot; véase el versículo 28.
2Kgs.9.1	2Kgs.9.1-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente Ciñe tus lomos
2Kgs.9.8	2Kgs.9.8-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Literalmente (todos) los que mean contra la pared
2Kgs.9.20	2Kgs.9.20-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	O nieto de Nimsi; véase el versículo 14.
2Kgs.9.22	2Kgs.9.22-fn1	fallback	verse_end	no_high_confidence_immediate_alignment	Hebreo adulterio o prostitución, aquí una metáfora de la idolatría
